SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
49999,2011,3068,663,21.610169491525426,0.8350952865192951,666,100.4524886877828,21.70795306388527
50101,2011,42046,7575,18.015982495362223,0.7201131740896862,3648,48.15841584158416,8.676211768063549
50102,2011,94386,17662,18.71252092471341,0.7984751180398889,11439,64.76616464726531,12.119382111753865
50103,2011,21672,3923,18.10169804355851,0.6915757701026432,966,24.62401223553403,4.457364341085271
50201,2011,83294,20109,24.1421951160948,0.6756168488382108,12018,59.76428464866478,14.428410209618942
50301,2011,64134,19774,30.832319830355196,0.859171872,16347,82.66916152523515,25.48882028253345
50302,2011,92217,34206,37.09294382,0.8913128339708597,35379,103.42922294334326,38.3649435570448
50401,2011,76341,27624,36.18501198569576,0.8989600738987298,17442,63.14074717636837,22.847486933626755
50402,2011,40413,10825,26.785935218865216,0.7418324317693306,2457,22.69745958429561,6.079726820577537
50403,2011,103138,31189,30.240066706742425,0.8610170281733622,15645,50.161916060149416,15.168996877969324
50501,2011,152421,57225,37.54403920719586,0.7251613389849949,33330,58.24377457,21.86706556183203
50502,2011,178430,63350,35.504119262455866,0.8958208850867352,43815,69.16337805840568,24.555848231799583
50503,2011,152103,60346,39.674431142055056,0.7767650708475522,43638,72.31299506181023,28.68976943255557
50601,2011,62297,18646,29.930815288055605,0.756980332,8550,45.85433873216776,13.72457742748447
50602,2011,63804,24450,38.32048147,0.8922948231230214,24675,100.9202454,38.67312394207259
50603,2011,88763,40465,45.587688563928666,0.8986287600759544,38343,94.75596194241938,43.19705282606491
